incident_id,timeline.incident.day,timeline.incident.month,timeline.incident.time,timeline.incident.year,actor,action,attribute.confidentiality,attribute.integrity,attribute.availability,asset,asset.variety,confidentiality.medical_records,confidentiality.payment_records,confidentiality.personal_records,confidentiality.total_record_count,victim.employee_count,victim.state,victim.country,victim.victim_id,summary,reference
6BA25696-4729-467F-8789-10635D6DAAE7,,1.0,,2016,external,misuse,True,True,False,person,p - end-user,0.0,0.0,400.0,400.0,unknown,LA,US,Ascension Parish Health Unit,access device fraud and aggravated identity theft,http://www.nola.com/crime/baton-rouge/index.ssf/2015/06/social_security_stolen_ascensi.html; http://www.theadvocate.com/new_orleans/news/communities/article_44eca381-3b35-5c84-861c-82dc397a9b12.html; http://www.nola.com/crime/baton-rouge/index.ssf/2015/06/social_security_stolen_ascensi.html
8769D8BE-FE44-4CD9-9322-54C69991E94C,,7.0,,2016,internal,misuse,True,False,False,server,s - database,1029.0,0.0,1029.0,1029.0,1001 to 10000,MD,US,Meritus Medical Center,employee at one of the company's vendors may have accessed patient information outside of normal job functions,http://www.databreaches.net/md-meritus-contacting-patients-after-privacy-incident/;  http://www.your4state.com/story/d/story/meritus-health-alerts-over-one-thousand-patients-a/30610/9d4IDntCZky8zPps1Co42A;  http://healthitsecurity.com/news/routine-audit-reveals-phi-data-breach-for-md.-medical-center; http://www.heraldmailmedia.com/news/local/meritus-contacting-patients-after-privacy-incident/article_6ba1ccac-1c53-11e5-ac86-7f911335e173.html; http://www.heraldmailmedia.com/news/local/meritus-contacting-patients-after-privacy-incident/article_6ba1ccac-1c53-11e5-ac86-7f911335e173.html 
36418350-a19d-11e7-bd2e-43ac41b832c9,,5.0,,2017,internal,misuse,True,False,True,media,m - documents,126.0,0.0,126.0,126.0,101 to 1000,FL,US,Broward Health Medical Center,"For the second time in three years, a data breach at Broward Health has caused the release of personal patient information in what one district executive called “a ring of thugs.”  Broward Health disclosed the breach on its website last month, saying it was advised by “law enforcement authorities” on May 12 that “patient information was discovered at an individual’s home during a routine investigation.”  Broward Health’s internal investigation later determined the sensitive patient information “was taken from Broward Health Imperial Point” in Fort Lauderdale by “an unidentified individual.”  The stolen information were hospital Facesheets that contain a patient’s full name, date of birth, address, phone numbers, Social Security number, primary insurance provider, insurance guarantor, reason for visit, emergency contact/next of kin information.",https://www.databreaches.net/broward-health-patient-data-stolen-for-fraud-ring/; http://www.miamiherald.com/news/local/community/broward/article113948298.html; http://www.floridabulldog.org/2016/11/broward-health-data-breach-released-patient-info-to-tax-fraud-ring/
462183EA-46E6-49ED-A260-174A4BD21D44,,,,2014,internal,error,True,False,True,media,m - documents,8.0,0.0,0.0,8.0,1001 to 10000,,GB,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,A document with personal medical information about child patients was found abandoned in a car park. The Trust has accepted the loss of the document is a serious breach of confidentiality and it is now trying to find the source of the document and how it came to be lost. ,http://www.thetelegraphandargus.co.uk/NEWS/11292828.Hospital_bosses_order_urgent_probe_after_confidential_medical_document_found_in_Bradford_car_park/?ref=rss
D01C75FA-3A8F-4CBE-A255-5F3F367643DE,16.0,3.0,,2012,external,physical,True,False,True,user dev,u - laptop,0.0,0.0,0.0,17130.0,1001 to 10000,LA,US,Our Lady of the Lake Regional Medical Center,A laptop was discovered missing from an office at Our Lady of the Lake Regional Medical Center.   ,"http://www.ololrmc.com/body.cfm?id=778&action=detail&ref=1915; http://www.phiprivacy.net/?p=9440 February 13, 2013"
6C0DD39E-CACA-4A65-B302-B45FCC1051E6,1.0,1.0,,2012,external,physical,True,False,True,media,m - documents,450.0,0.0,450.0,450.0,1 to 10,IN,US,Family Chiropractic Center,Chirporactic center suffered a physical break-in over New Year's break; ~450 files were stolen. The clinic did have electronic backup copies.,http://www.bybradio.net/2012/01/17/medical-records-stolen/ http://kokomotribune.com/local/x2019121991/Thieves-swipe-medical-records/print d
E2BFCF0E-51DA-499A-A5D7-98EA85DAF115,6.0,11.0,,2010,internal,error,True,False,False,user dev,u - desktop,2928.0,0.0,0.0,2928.0,10001 to 25000,PA,US,Geisinger Wyoming Valley Medical Center,,
DD0B337F-557F-42EB-B199-FC6A2872699D,,,,2014,internal,misuse,True,False,False,unknown,unknown,0.0,0.0,5.0,5.0,11 to 100,Tn,US,Hearth of Hendersonville,"A temporary employee at a Hendersonville assisted living facility was charged Thursday with three counts of identity theft after one of the facilitys residents called police.  Shamiah Monique Henry, 32, of Nashville confessed to three counts of identity theft at the Hearth of Hendersonville, 419 E. Main St., according to a Hendersonville Police Department media release.  An initial complaint led to the discovery of two other victims who had their identities compromised, according to police. Henry was employed as a temporary worker at the facility when the crimes occurred.",http://www.tennessean.com/story/news/local/hendersonville/2014/04/28/assisted-living-facility-worker-stole-ids-police-say/8422389/
8d8c0670-6bbb-11e7-97f1-7f40b0b1fd66,,,,2017,internal,misuse,True,True,False,server,s - database,0.0,0.0,108000.0,108000.0,10001 to 25000,,GB,BUPA,"Bupa has admitted to a massive data breach after customer information was copied and deleted in a violation of rules.   The security incident occurred after an employee copied and deleted the details of 108,000 customers with international health plans. The tampered with data included names, dates of birth, nationalities and some contact details.",http://www.telegraph.co.uk/technology/2017/07/13/bupa-loses-personal-details-108000-people-data-breach/; https://www.theregister.co.uk/2017/07/13/bupa_data_breach/; http://www.csoonline.com/article/3211408/security/an-insider-sifts-through-108000-client-files-what-can-go-wrong.html
9D4C2A45-1DA1-4909-8616-1B4363797D1F,,4.0,,2015,external,hacking,True,False,True,unknown,unknown,1000.0,0.0,0.0,1000.0,unknown,FL,US,Unity Recovery Group,"Multiple rehab units under the umbrella of Unity Recovery Group disclosed to partners personally identifiable details and health-related information belonging to their patients.  In April, it was discovered that Starting Point Detox, LLC, Lakeside Treatment Center, LLC, Changing Tides Transitional Living, LLC, and Unity Recovery Center, Inc. breached a hefty suite of policies regarding confidentiality and privacy of client data and IT security regulations.  Unity raises security standards  The circumstances of the incidents (recorded between April and March, this year) are unclear as the company does not mention if the leak was a result of technical issue or a human-related one; the number of affected patients remains undisclosed.  The information spilled to third-parties (recovery and/or rehabilitation service providers, unaffiliated with Unity) comprises names, addresses, dates of birth, email addresses, telephone numbers, social security numbers, insurance information, and/or certain health data.  At the moment there is no evidence that the details have been accessed or used for malicious purposes, the company says in a letter to the affected individuals, but the risk exists.  ""To protect against future incidents, we have undertaken additional technological security measures and implemented additional training of our employees to ensure compliance with Unity's Policies. We have also hired outside legal counsel to assist us with our investigation and Forensic Data Services, Inc., a technology forensics firm, to enhance the security of our IT systems,"" Unity informs.  Fraud and scam potential is significant  The communication should have reached the persons impacted by the events via postal mail and further notifications may arrive if new developments emerge.  One of the most obvious risk associated with data breaches of this sort is identity theft, which can lead to financial loss in credit fraud operations. To lower the potential damage Unity offers one year of free identity and credit protection services.  Given the sensitivity of the details, cybercriminals can resort to other avenues to rob their victims, phishing being one method.  On the same note, the IRS released a notification this week about attackers gaining access to tax information of over 100,000 US citizens using SSNs, dates of birth and addresses collected from other breaches.",http://news.softpedia.com/news/Unity-Rehab-Centers-Leak-Highly-Sensitive-Patient-Info-482746.shtml; http://www.databreaches.net/united-recovery-group-notifying-patients-of-hipaa-privacy-breach/; http://doj.nh.gov/consumer/security-breaches/documents/unity-recovery-group-20150526.pdf
7ef61b00-ad5a-11e8-9e5a-c1f99505e93a,,7.0,,2015,internal,error,True,False,False,server,s - web application,0.0,0.0,3700.0,3700.0,small,NY,US,Arc Erie County New York’s,"The Arc Erie County New York (The Arc) was recently made aware that certain information contained on two spreadsheets stored on its database was publicly available on the internet between approximately July 2015 and February 15, 2018 due to a problem with a link on The Arc’s website",http://www.arceriecounty.org/about/compliance/information-regarding-data-security-incident-updated-392018-447/;  https://healthitsecurity.com/news/samba-mailing-error-creates-data-security-concern-for-13.9k
