treatment,company_size,campaign_spend,campaign_budget
FALSE,small,100.342,91.1529
FALSE,small,23.5804,17.9679
FALSE,small,41.0984,36.9578
FALSE,small,10.2989,9.4223
FALSE,small,22.1536,13.5689
FALSE,large,24.1087,32.232
FALSE,large,33.6882,25.9866
FALSE,large,344.0406,331.0963
FALSE,large,316.2363,291.916
FALSE,small,6.0788,4.4172
FALSE,small,17.5248,15.4879
FALSE,small,50.2016,48.2845
FALSE,large,1.9874,1.2701
FALSE,small,38717.101,38515.819
FALSE,small,5.2107,5.0206
FALSE,small,4801.554,9033.6743
FALSE,small,10.5241,10.3142
FALSE,large,3682.34,3510.2166
FALSE,small,11.9998,11.0426
FALSE,small,17.9204,11.0461
FALSE,large,474.8841,647.8362
FALSE,large,172.3043,194.8101
FALSE,small,4.6544,3.4651
FALSE,small,25.4145,21.1584
FALSE,small,31.7295,29.668
FALSE,small,160.2809,151.042
FALSE,small,30.4978,26.3889
FALSE,large,82.7084,109.4262
FALSE,large,127989.9314,124627.3934
FALSE,small,627.8012,125.5602
FALSE,large,193.8373,181.8337
FALSE,large,151.7863,143.2694
FALSE,small,30.952,27.5479
FALSE,small,11.8297,10.1726
FALSE,small,11.6644,9.2642
FALSE,small,946.0385,388.815
FALSE,small,5001.0757,7108.5303
FALSE,large,443.2297,484.7215
FALSE,small,5.0256,1.0051
FALSE,large,65.5946,65.2191
FALSE,small,4.3378,1.596
FALSE,small,7201.5301,7017.3209
FALSE,small,21.7012,20.9735
FALSE,large,17.419,18.6537
FALSE,large,341.2772,304.727
FALSE,large,275.2107,269.0582
FALSE,small,36.6205,35.1102
FALSE,small,5.69,1.138
FALSE,small,10.2885,3.7849
FALSE,small,52.0857,84.4239
FALSE,small,557.8796,526.5493
FALSE,small,4.3493,2.8953
FALSE,medium,6.7504,5.7564
FALSE,small,12.326,15.8785
FALSE,small,11.1102,10.217
FALSE,small,30.8975,28.0157
FALSE,large,310.9507,321.9731
FALSE,small,150.4956,121.1225
FALSE,small,12.2959,9.4868
FALSE,small,218.4148,201.6242
FALSE,small,5.5186,2.4594
FALSE,small,10.0582,9.4574
FALSE,small,102.0862,142.5774
FALSE,large,3.5884,3.2124
FALSE,small,50.6955,43.2474
FALSE,small,47.6188,46.5944
FALSE,large,2000.1166,1952.4936
FALSE,small,11.3244,9.9016
FALSE,large,200.2322,294.5808
FALSE,large,61.0743,55.1824
FALSE,small,25.7182,22.337
FALSE,small,6.1123,4.1704
FALSE,large,611.3403,574.327
FALSE,large,2000.0629,3732.8929
FALSE,small,41.1064,36.9968
FALSE,small,54.4063,59.2086
FALSE,medium,236.0493,223.5603
FALSE,small,15.9718,17.2545
FALSE,small,50.6241,49.3008
FALSE,small,5041.7743,1008.3549
FALSE,small,7.0107,4.1015
FALSE,large,88.127,85.025
FALSE,small,21.8885,20.9974
FALSE,large,90.3111,108.5421
FALSE,medium,49.7326,48.6067
FALSE,large,2001.0632,1925.7785
FALSE,small,9.4685,7.3199
FALSE,small,20.1494,14.5409
FALSE,medium,24.7106,33.2088
FALSE,small,7.4164,1.842
FALSE,small,12000.835,10052.5284
FALSE,medium,102.4606,100.0946
FALSE,large,502.0074,495.8543
FALSE,large,43.9181,33.8147
FALSE,large,901.4124,1790.7453
FALSE,small,380.7772,380.547
FALSE,large,60001.4786,51503.0443
FALSE,small,10.3313,4.3713
FALSE,small,13.4338,7.9688
FALSE,large,181.4575,211.5943
FALSE,small,12.0935,6.63
FALSE,small,6.6327,5.7007
FALSE,small,43.728,35.6395
FALSE,small,2246.7704,1558.7103
FALSE,small,272.7431,266.8571
FALSE,large,5.617,1.1351
FALSE,small,9.8313,6.8243
FALSE,large,335.9606,312.4354
FALSE,large,90.6207,84.4728
FALSE,large,596.1919,937.9173
FALSE,small,181.651,179.2416
FALSE,large,100.971,100.4002
FALSE,large,91.3064,126.4973
FALSE,small,6.5878,2.2053
FALSE,medium,1714.0282,1847.928
FALSE,small,7.2899,7.113
FALSE,large,401.4724,381.6503
FALSE,small,32.4426,52.5745
FALSE,small,33.7148,58.8145
FALSE,small,181.066,317.1987
FALSE,large,20.7737,16.189
FALSE,large,63.3302,63.1977
FALSE,large,34.5695,27.1428
FALSE,small,13.4222,12.2042
FALSE,small,40.3457,37.3555
FALSE,large,6.3346,4.9231
FALSE,small,10.3656,10.3625
FALSE,large,108.8547,98.9529
FALSE,large,226.3677,211.5598
FALSE,medium,151.2102,142.2377
FALSE,small,100.825,100.0401
FALSE,small,8.4348,6.3862
FALSE,small,720.263,703.204
FALSE,small,11619.0021,5071.148
FALSE,large,2631.7657,2553.7883
FALSE,small,100.741,96.8088
FALSE,small,14.3528,13.2697
FALSE,small,68.6425,64.3663
FALSE,large,85.9988,77.0215
FALSE,large,500.9397,762.3145
FALSE,large,250.6609,423.0578
FALSE,medium,60.3164,56.1462
FALSE,small,11.6999,9.2153
FALSE,small,11167.0359,21306.613
FALSE,small,127.7447,124.939
FALSE,large,50.7678,87.1866
FALSE,large,50.3831,24.0272
FALSE,large,7787.5188,7465.5128
FALSE,small,88.1925,71.7457
FALSE,medium,96.2946,91.8654
FALSE,large,45.0884,65.4787
FALSE,large,17.0326,8.9671
FALSE,small,13.3853,5.3262
FALSE,large,109.0583,96.5156
FALSE,small,23.4751,42.0742
FALSE,large,46.6001,53.8479
FALSE,medium,35.7324,38.6871
FALSE,medium,115.4331,110.732
FALSE,small,20.2374,18.8079
FALSE,small,11203.8721,9169.0346
FALSE,small,30.1755,33.2802
FALSE,small,28.1383,33.3625
FALSE,large,90.1189,127.4978
FALSE,large,2.8457,1.6755
FALSE,large,150.067,126.4576
FALSE,medium,3600.6889,3516.4789
FALSE,large,398.9372,378.9869
FALSE,large,99.3336,90.2208
FALSE,large,17.234,9.1739
FALSE,small,34.536,30.8562
FALSE,small,16.2541,14.3644
FALSE,large,15484.5589,14907.817
FALSE,large,42.9966,40.5352
FALSE,small,25.4008,21.2541
FALSE,small,5.4069,1.0814
FALSE,small,8.5188,4.927
FALSE,large,288.163,293.5374
FALSE,large,987.2077,937.5835
FALSE,small,470.0049,459.4334
FALSE,small,150.5069,135.0994
FALSE,large,35.6575,35.4776
FALSE,small,501.6633,685.5563
FALSE,small,601.7383,988.6796
FALSE,small,31.6225,37.2213
FALSE,small,50.0953,49.9976
FALSE,large,202.3338,299.8695
FALSE,small,5.685,3.0078
FALSE,medium,49.2003,48.7217
FALSE,large,6.0891,5.4523
FALSE,small,3699.9011,3331.671
FALSE,large,192.7791,179.506
FALSE,large,29.0502,15.3381
FALSE,small,3601.6318,3532.7556
FALSE,small,2.8705,2.5572
FALSE,large,91.0345,88.3017
FALSE,small,12.2104,10.2391
FALSE,large,60.9004,60.012
FALSE,large,5.4191,3.6208
FALSE,small,15.4458,13.7786
FALSE,medium,3.2218,2.9338
FALSE,large,52.2589,81.9129
FALSE,large,93.3334,89.2635
FALSE,small,26.8527,24.8307
FALSE,large,150.174,143.1035
FALSE,medium,101.3391,186.4869
FALSE,small,14.7644,14.7594
FALSE,large,44.9437,89.7527
FALSE,small,3.1402,1.6569
FALSE,large,15172.78,14814.6079
FALSE,small,11.6183,3.6575
FALSE,large,539.3454,978.1442
FALSE,small,77.0109,55.9819
FALSE,large,55.4328,46.5514
FALSE,small,91.5115,131.419
FALSE,medium,50.35,56.8303
FALSE,small,22.3851,21.1196
FALSE,small,99.6676,99.0431
FALSE,small,10.3715,2.6805
FALSE,small,21.8033,21.073
FALSE,large,370.8934,359.5325
FALSE,small,102.9468,95.5834
FALSE,large,313.8507,475.0967
FALSE,small,6.6025,1.6293
FALSE,small,41.9992,40.7126
FALSE,small,33.8378,29.5211
FALSE,large,751.1258,748.4272
FALSE,medium,329.5692,577.4557
FALSE,small,34.1993,31.9778
FALSE,small,285.8262,270.127
FALSE,small,9.2364,7.1205
FALSE,small,99.3249,84.2943
FALSE,small,11.8384,7.1928
FALSE,large,370.4193,351.8714
FALSE,small,45.2786,9.0557
FALSE,large,91.4006,174.7918
FALSE,medium,14.3814,28.5811
FALSE,small,240.2625,181.9121
FALSE,large,99.247,97.0425
FALSE,small,5.7937,1.1587
FALSE,medium,101.6291,101.1979
FALSE,large,91.4461,166.3742
FALSE,large,18.7597,14.0426
FALSE,small,151.4252,208.5689
FALSE,large,1332.3117,1886.5456
FALSE,medium,90059.8573,148604.6343
FALSE,large,87.7824,79.0102
FALSE,small,4800.4175,3853.7045
FALSE,large,69.4727,59.0124
FALSE,small,2402.4101,2168.5109
FALSE,small,1797.7434,2518.6326
FALSE,large,35.7578,35.4435
FALSE,large,500.9049,781.0275
FALSE,large,48000.2242,57481.1495
FALSE,medium,100.6697,100.4884
FALSE,medium,18.6386,13.6174
FALSE,medium,7.2441,13.7988
FALSE,small,51.1059,50.5843
FALSE,small,8.6471,7.9627
FALSE,large,87.1092,83.9137
FALSE,small,82.9147,80.6856
FALSE,large,1000.1555,997.6412
FALSE,medium,1161.2618,1146.4859
FALSE,small,12480.0378,11594.2691
FALSE,medium,100.5322,99.3301
FALSE,small,16.4724,14.8398
FALSE,large,100.3762,77.8916
FALSE,medium,13955.1972,11808.2271
FALSE,medium,89.4452,84.3471
FALSE,small,10.177,7.123
FALSE,large,720.1103,698.9544
FALSE,small,155.3955,220.4699
FALSE,large,1184.8352,1109.2627
FALSE,large,28.5617,55.4501
FALSE,large,41.4751,13.7625
FALSE,medium,100.5351,99.4894
FALSE,large,99.0056,95.5253
FALSE,large,569.5691,556.3576
FALSE,small,45.2646,65.3703
FALSE,large,16.2946,9.6535
FALSE,small,21.5868,20.2042
FALSE,large,6740.905,6682.9232
FALSE,large,14.1433,8.3957
FALSE,large,236.3098,300.6515
FALSE,large,158.8194,108.894
FALSE,large,345.7298,676.1068
FALSE,large,23.5911,30.1288
FALSE,large,118.2627,118.173
FALSE,small,11.2556,10.9172
FALSE,large,3595.9359,3906.0814
FALSE,small,100.5451,99.5358
FALSE,medium,32277.1222,31127.8488
FALSE,small,7.8978,7.8751
FALSE,small,5.9749,8.009
FALSE,small,25.2675,23.7529
FALSE,large,443.6528,404.0714
FALSE,small,111.0942,98.9444
FALSE,small,83.2996,71.4081
FALSE,large,36000.7446,29970.7786
FALSE,small,31.1306,27.0041
FALSE,medium,240.0843,211.2438
FALSE,large,252.7662,232.2124
FALSE,small,12000.4974,2400.0995
FALSE,small,19.1589,16.1174
FALSE,large,1048.8794,984.5981
FALSE,medium,37.8227,36.6441
FALSE,small,82.8676,75.6592
FALSE,small,100.3412,168.3997
FALSE,small,19.9928,15.2905
FALSE,large,539.5079,987.6577
FALSE,small,28.7495,26.4853
FALSE,large,199.402,196.8291
FALSE,small,22.0271,19.6605
FALSE,medium,184.6635,172.4553
FALSE,small,101.138,121.1553
FALSE,medium,48.6669,47.4041
FALSE,small,25.4949,22.0868
FALSE,small,9.6163,6.5599
FALSE,large,145.1107,139.8655
FALSE,small,358.2638,663.0326
FALSE,small,24.9091,18.321
FALSE,medium,34.627,34.5587
FALSE,large,14947.4886,3989.1518
FALSE,large,541.3143,739.6432
FALSE,small,46.8737,49.898
FALSE,small,73.5541,67.6774
FALSE,small,2401.0559,1732.3043
FALSE,small,2.4127,1.6935
FALSE,small,181.3455,181.2748
FALSE,large,33.2516,29.4372
FALSE,large,505.8743,495.1908
FALSE,large,342.3865,330.7241
FALSE,large,48.6324,46.0242
FALSE,small,29941.1742,29436.3489
FALSE,small,12.5118,8.6404
FALSE,small,27.7785,21.5917
FALSE,small,242.1817,231.7536
FALSE,large,328.3348,324.7027
FALSE,small,1846.493,1839.3723
FALSE,small,557.7818,543.9117
FALSE,small,181.4271,341.5392
FALSE,small,1223.6579,928.0509
FALSE,medium,53.7776,53.6918
FALSE,small,47.33,72.1713
FALSE,small,21.3111,18.1025
FALSE,medium,51.6512,62.7463
FALSE,small,15.4616,11.9638
FALSE,medium,100.4015,147.7547
FALSE,small,100.16,98.8363
FALSE,small,8.4717,7.9543
FALSE,small,2162.3278,914.9238
FALSE,large,2.9682,2.1646
FALSE,large,34.9112,22.7312
FALSE,small,10.9221,10.0025
FALSE,large,182.4505,170.0352
FALSE,small,11.4739,7.8107
FALSE,large,47.4193,45.8665
FALSE,small,10.132,7.0173
FALSE,large,291.6167,574.8893
FALSE,large,1000.8237,1094.854
FALSE,large,349.5929,179.0845
FALSE,large,152.4026,143.2734
FALSE,small,15.6798,14.8771
FALSE,small,5.4413,4.3214
FALSE,small,2777.4803,1757.3732
FALSE,small,25.1722,22.939
FALSE,medium,64.2729,61.7731
FALSE,medium,13.773,22.4829
FALSE,small,12.9409,9.4376
FALSE,medium,89824.7388,94513.8136
FALSE,large,97.1327,85.1156
FALSE,large,596.7254,579.7468
FALSE,large,444.1214,426.6719
FALSE,small,22.2959,20.1851
FALSE,medium,201.8541,402.5465
FALSE,small,58.4358,50.5845
FALSE,small,18.0938,16.0503
FALSE,small,50.2354,67.7734
FALSE,small,11.6176,9.6152
FALSE,large,125.1556,119.3352
FALSE,medium,177.7979,174.1919
FALSE,small,14.4659,9.8929
FALSE,small,58.1605,41.8235
FALSE,medium,45.917,54.6888
FALSE,small,56.6556,49.759
FALSE,small,3.1056,0.8461
FALSE,small,6.7252,5.6864
FALSE,small,103.6709,131.0978
FALSE,small,182.0212,202.5584
FALSE,small,72.3096,108.5232
FALSE,small,7200.7121,12945.516
FALSE,large,62.4816,43.8121
FALSE,large,207.1185,333.8535
FALSE,large,50.7176,39.27
FALSE,large,1771.2621,1765.5801
FALSE,small,101.0747,71.2388
FALSE,large,33.8074,17.7853
FALSE,small,129.9677,118.3424
FALSE,large,81.4611,72.2226
FALSE,small,12.4868,18.3267
FALSE,small,3111.3124,2946.7649
FALSE,small,6.3908,4.9838
FALSE,medium,88.7717,172.7392
FALSE,small,6.8806,5.448
FALSE,small,41.3165,39.2578
FALSE,small,32.7359,28.9247
FALSE,small,3.9877,3.1292
FALSE,small,31.8493,23.9816
FALSE,large,16561.1004,13315.0869
FALSE,large,100.6214,143.4595
FALSE,large,180.3095,319.8624
FALSE,small,14.4712,6.4554
FALSE,medium,19.8564,39.3456
FALSE,small,155.0461,136.5086
FALSE,small,5.6855,4.2214
FALSE,large,114.3448,114.1525
FALSE,small,20.7401,14.9845
FALSE,large,10.3227,10.254
FALSE,small,181.9828,326.7416
FALSE,small,15.126,6.7482
FALSE,small,11.2557,14.9017
FALSE,small,16.9154,8.1202
FALSE,small,26.9839,49.863
FALSE,small,143.155,140.5417
FALSE,small,18.6844,17.8528
FALSE,small,180.0103,253.6724
FALSE,large,28015.2405,27538.6326
FALSE,small,23.1119,16.0132
FALSE,medium,90056.9517,153426.4073
FALSE,small,14.2846,14.028
FALSE,large,6247.5956,5282.9699
FALSE,large,231.515,270.1928
FALSE,large,112.7432,108.5707
FALSE,small,8.4548,4.879
FALSE,large,235.369,217.6064
FALSE,small,12.4302,9.0319
FALSE,large,1073.8558,1046.1133
FALSE,small,6.4012,5.0296
FALSE,large,6.6301,4.2858
FALSE,large,8983.6895,13513.6898
FALSE,medium,11.2446,9.3601
FALSE,small,24.1167,20.2453
FALSE,small,39.0592,38.5788
FALSE,small,28.0497,27.0446
FALSE,large,100.1673,111.13
FALSE,small,181.3342,308.4294
FALSE,medium,89970.6678,157016.3833
FALSE,large,45.6789,53.0316
FALSE,small,13.7632,12.2817
FALSE,small,75.8206,71.5403
FALSE,large,3860.5261,3685.433
FALSE,small,1441.1731,649.0786
FALSE,small,29.5786,45.9217
FALSE,small,7.1819,3.6253
FALSE,small,3.2549,3.0342
FALSE,small,17.6409,14.0473
FALSE,small,14.368,12.0408
FALSE,small,100.2545,91.8844
FALSE,large,307.2378,299.0659
FALSE,small,20.3687,17.8186
FALSE,large,102.1764,78.6307
FALSE,large,90.3979,175.8133
FALSE,large,201.3516,197.1455
FALSE,large,13.301,11.4009
FALSE,small,12.5293,6.6184
FALSE,small,100.3797,160.6878
FALSE,large,23919.6706,14783.7974
FALSE,small,10.4544,5.8959
FALSE,large,62.8184,62.5014
FALSE,large,82.1578,78.9663
FALSE,small,2751.1346,1250.2126
FALSE,small,96.2256,161.4261
FALSE,medium,49.9423,49.0946
FALSE,large,39.2411,38.6014
FALSE,small,117.6489,225.2823
FALSE,small,1565.1432,1457.7219
FALSE,small,29.9842,26.9181
FALSE,small,13.7967,10.3738
FALSE,large,109.9254,107.4256
FALSE,small,26.9363,21.6169
FALSE,small,1234.5431,567.4514
FALSE,large,64.5879,63.7041
FALSE,medium,186.4888,179.2305
FALSE,medium,256.7141,252.325
FALSE,large,1808.5191,1692.389
FALSE,large,60.7273,90.9713
FALSE,large,101.1609,96.1234
FALSE,small,13.1722,10.7841
FALSE,small,11.3584,5.562
FALSE,large,25.5378,12.0819
FALSE,large,90.7062,108.9426
FALSE,large,101.3113,124.591
FALSE,medium,46.3696,46.2205
FALSE,medium,9.2695,4.7442
FALSE,small,101.1448,134.2896
FALSE,medium,22635.4552,26250.7842
FALSE,large,16.4829,11.3995
FALSE,large,3600.6575,3547.937
FALSE,large,401.9521,384.4296
FALSE,small,66.157,65.0937
FALSE,medium,17.6171,17.2998
FALSE,large,3023.1917,5864.2781
FALSE,large,6.6441,5.4573
FALSE,small,14.5815,4.7614
FALSE,large,160.2197,145.2897
FALSE,small,101.6398,121.9702
FALSE,large,44.1285,35.6323
FALSE,large,138.96,135.2952
FALSE,small,4.7835,3.7887
FALSE,large,23919.6428,12596.0574
FALSE,large,501.3242,809.7855
FALSE,large,7.4449,6.823
FALSE,small,22.1784,42.6654
FALSE,small,13.9206,11.4442
FALSE,large,1.173,0.9714
FALSE,large,19.872,13.57
FALSE,small,7.2942,5.2885
FALSE,small,237.3417,211.5933
FALSE,small,181.7936,271.3875
FALSE,small,66.8123,62.3357
FALSE,small,12.1039,9.3801
FALSE,small,11.3615,4.2757
FALSE,medium,44.7398,42.9146
FALSE,small,23.1373,22.9846
FALSE,large,41.81,48.6488
FALSE,small,6.3594,8.2442
FALSE,small,24.1915,16.9315
FALSE,small,194.5209,175.9949
FALSE,large,11256.0722,17135.7725
FALSE,large,50.2062,47.4384
FALSE,large,62.9128,113.4553
FALSE,small,32.8063,32.6515
FALSE,large,151.436,275.0192
FALSE,large,953.4141,915.6465
FALSE,large,40.1213,39.9252
FALSE,large,55746.5252,46992.5416
FALSE,large,260.8736,253.0537
FALSE,small,9391.4756,8345.6824
FALSE,medium,200.2715,193.185
FALSE,small,27.0276,24.4696
FALSE,small,8.797,8.3288
FALSE,medium,58.1327,56.7113
FALSE,small,5.8808,4.156
FALSE,large,903.6945,1388.9603
FALSE,small,98.0828,95.5182
FALSE,small,86.5529,71.4484
FALSE,small,13.4721,10.7267
FALSE,large,198.6988,194.5633
FALSE,large,9.3873,4.6203
FALSE,large,67.9211,67.6061
FALSE,large,433.7489,433.1016
FALSE,small,20.0677,14.4441
FALSE,small,166.2139,185.8067
FALSE,small,13931.1088,23659.0215
FALSE,small,15.5687,13.3121
FALSE,large,277044.5056,534145.0939
FALSE,medium,2669.3424,4353.3714
FALSE,small,16.9687,13.8295
FALSE,small,2400.5879,2409.1103
FALSE,large,163.8367,148.5884
FALSE,small,181.6687,266.0552
FALSE,small,360.6995,607.647
FALSE,large,13.4049,9.7168
FALSE,small,54.2244,42.1665
FALSE,small,9.5255,8.6064
FALSE,large,6.1691,4.1297
FALSE,small,19.4996,18.1308
FALSE,small,36.701,27.8795
FALSE,large,114.1042,130.4669
FALSE,small,101.6461,99.3794
FALSE,small,12511.0037,12508.7366
FALSE,small,181.135,190.0487
FALSE,medium,417.0955,394.7322
FALSE,small,21.4335,20.7011
FALSE,small,57.8069,87.6694
FALSE,small,36.8423,28.9308
FALSE,small,31.174,52.1658
FALSE,small,120.4864,115.8844
FALSE,small,2710.1702,2547.1078
FALSE,small,24001.2667,20568.2573
FALSE,small,4.3975,2.8735
FALSE,large,48.6864,42.361
FALSE,large,259.7118,244.883
FALSE,small,12.3647,12.0779
FALSE,large,371.9137,360.2964
FALSE,small,9.7622,4.0423
FALSE,large,1001.2253,1383.9974
FALSE,small,16.3422,26.8952
FALSE,small,10.4588,10.2308
FALSE,small,8.3018,5.4039
FALSE,small,7.237,4.5456
FALSE,small,100.1034,98.1592
FALSE,small,7.8402,5.68
FALSE,small,6.1321,5.6901
FALSE,small,10.9199,19.2253
FALSE,small,4187.8889,6341.8347
FALSE,small,2400.2933,1716.089
FALSE,large,199.4562,197.9784
FALSE,large,91.142,155.66
FALSE,small,33.3082,6.6616
FALSE,small,14.0354,13.5637
FALSE,large,129.1317,173.5287
FALSE,large,12000.6684,11259.9277
FALSE,large,35.1266,29.2335
FALSE,small,3.0123,0.6025
FALSE,small,45.0921,80.8007
FALSE,large,50.0834,48.7851
FALSE,small,30.1183,51.7374
FALSE,small,8.3485,13.0478
FALSE,medium,54.9304,53.5937
FALSE,large,36.3165,35.4891
FALSE,large,52.6045,44.8329
FALSE,large,151.0906,146.2456
FALSE,small,945.1959,796.637
FALSE,large,125.425,118.6781
FALSE,large,47.9087,46.0663
FALSE,small,9.2,1.84
FALSE,large,1000.6866,959.4754
FALSE,medium,100.8032,99.8045
FALSE,small,58.4879,57.8325
FALSE,large,123.6019,241.6957
FALSE,large,125.195,120.7204
FALSE,large,67.8684,67.463
FALSE,large,63.4235,42.2435
FALSE,large,45887.4207,45750.9986
FALSE,large,450.2089,817.2969
FALSE,small,96.1824,94.9613
FALSE,small,18.6854,18.6058
FALSE,large,4.7701,3.6406
FALSE,large,108.3211,108.2972
FALSE,large,108.56,96.5779
FALSE,small,5.004,4.7277
FALSE,small,14.7847,14.7402
FALSE,small,2400.9174,1974.1904
FALSE,large,489.1486,482.249
FALSE,small,8.5277,5.7866
FALSE,medium,9.1521,8.7604
FALSE,small,9.105,4.3298
FALSE,small,12000.5364,8972.4546
FALSE,large,111.3168,97.4068
FALSE,large,55.6461,48.2399
FALSE,medium,158.175,154.9598
FALSE,small,47.0812,89.877
FALSE,large,69.7755,58.7902
FALSE,small,786.6885,412.2679
FALSE,small,3.732,3.3423
FALSE,large,539.7145,890.0156
FALSE,small,102.9703,100.4771
FALSE,small,11.609,7.4367
FALSE,small,73.7238,128.4433
FALSE,large,135.2429,178.9024
FALSE,large,71.8233,80.3304
FALSE,small,301.1289,281.8826
FALSE,small,16800.3744,16794.9035
FALSE,medium,36.6011,36.3395
FALSE,small,418.3699,232.9728
FALSE,large,95.5977,79.1001
FALSE,small,481.045,96.209
FALSE,small,20.3084,17.955
FALSE,large,1000.5229,995.7573
FALSE,small,79.4074,86.9374
FALSE,small,200.7495,175.0942
FALSE,large,110.8171,97.088
FALSE,small,62.5518,58.6493
FALSE,small,32.8043,32.4312
FALSE,small,2401.6947,2087.1271
FALSE,medium,9.1429,7.0399
FALSE,medium,37.429,36.7624
FALSE,small,89.6901,115.11
FALSE,large,326.4751,315.5964
FALSE,large,126.1588,41.8495
FALSE,small,67.636,65.8998
FALSE,large,41.0499,27.4158
FALSE,medium,78.6069,132.1781
FALSE,medium,23.8197,17.1844
FALSE,small,11.1612,8.4137
FALSE,small,7202.0563,6333.579
FALSE,small,6.8128,6.3443
FALSE,large,10.3705,7.8236
FALSE,small,25.844,18.6595
FALSE,small,18.9925,18.009
FALSE,small,5.0479,4.0267
FALSE,large,2091.0478,2021.1257
FALSE,small,12.8576,12.4824
FALSE,small,20.3374,17.5253
FALSE,small,21.8386,11.4411
FALSE,large,500.931,469.4262
FALSE,large,92.174,145.3752
FALSE,large,150.3197,170.5477
FALSE,large,23918.2138,10617.9712
FALSE,large,911.1684,1549.0041
FALSE,large,1148.3428,1125.6462
FALSE,small,100.5619,99.6419
FALSE,large,1000.351,997.0498
FALSE,small,3.3414,1.0776
FALSE,small,46.3997,43.1281
FALSE,small,4.1032,1.2592
FALSE,small,17232.5474,5060.6664
FALSE,small,132.4618,126.5669
FALSE,large,48.7596,48.4531
FALSE,small,22.1104,16.5246
FALSE,large,704.1517,655.7275
FALSE,large,6295.4022,5933.7349
FALSE,small,40.7448,36.3572
FALSE,small,8401.605,16728.854
FALSE,large,1600.4331,1810.905
FALSE,small,217.9681,203.5619
FALSE,large,155.1491,150.4191
FALSE,large,108.4982,102.9976
FALSE,small,31.8044,30.0407
FALSE,medium,79.9405,119.5098
FALSE,small,18.4009,18.3648
FALSE,large,37.3279,74.6093
FALSE,large,2.8983,2.6224
FALSE,small,1201.2182,883.6465
FALSE,large,237.0514,426.574
FALSE,large,216.5735,211.8838
FALSE,large,3.9796,2.5107
FALSE,small,26812.5114,5362.5023
FALSE,large,91.6311,148.9174
FALSE,small,6.8418,6.102
FALSE,large,50.4929,42.4289
FALSE,large,231.3909,435.3445
FALSE,medium,448.9372,498.3649
FALSE,large,18942.8932,11444.3375
FALSE,large,102.539,102.4193
FALSE,large,613.4458,589.427
FALSE,small,23.6354,16.097
FALSE,large,49.9618,41.9255
FALSE,small,13.1241,17.9289
FALSE,small,5.7338,1.1468
FALSE,small,1200.6881,1169.9292
FALSE,small,27.196,23.8188
FALSE,large,19315.164,38011.8974
FALSE,large,500.4431,901.9876
FALSE,medium,90.3903,166.4219
FALSE,large,2443.5585,2365.8059
FALSE,large,1501.2893,2652.3881
FALSE,large,173.4803,156.5582
FALSE,large,40.6223,56.8628
FALSE,large,90.5546,128.5236
FALSE,small,24.9083,17.3353
FALSE,large,63.5676,57.8057
FALSE,small,52.3537,39.3306
FALSE,large,70.3773,69.6508
FALSE,large,163.9111,153.505
FALSE,small,10.1724,2.0345
FALSE,small,49.1552,37.7279
FALSE,small,2400.402,2259.1615
FALSE,small,10.1787,18.0825
FALSE,small,780.4453,373.7114
